"	.	O
Radikalisering	NOUN	B-noun.process
handler	VERB	B-verb.stative
ikke	ADV	O
bare	ADV	O
om	ADP	O
islam	NOUN	B-noun.domain
.	.	O

I	ADP	O
den	PRON	O
ny	ADJ	B-adj.time
film	NOUN	B-noun.communication
blev	VERB	O
han	PRON	O
aldrig	ADV	O
gift	ADJ	B-adj.social
med	ADP	O
Jennifers	NOUN	B-noun.person
(	.	O
nu	ADV	O
afdøde	ADJ	B-adj.phys
)	.	O

K	NOUN	O
.	.	O

En	PRON	O
registreret	VERB	B-adj.all
testgruppe	NOUN	B-noun.person
er	VERB	B-verb.stative
helt	ADJ	O
afgørende	ADJ	B-adj.all
for	ADP	O
kontroller	NOUN	B-noun.act
uden	ADV	O
for	ADP	O
konkurrencer	NOUN	B-noun.process
.	.	O

Det	PRON	O
sker	VERB	B-verb.phenomenon
kun	ADV	O
i	ADP	O
mindre	ADJ	O
end	CONJ	O
5	NUM	O
procent	NOUN	B-noun.quantity
af	ADP	O
tilfældene	NOUN	B-noun.process
,	.	O
hvor	ADV	O
en	PRON	O
borger	NOUN	B-noun.person
søger	VERB	B-verb.communication
for	ADP	O
eksempel	NOUN	O
daginstitutionsplads	NOUN	B-noun.abstract
,	.	O
boligstøtte	NOUN	B-noun.possession
eller	CONJ	O
flytning	NOUN	B-noun.act
.	.	O

Men	CONJ	O
stive	ADJ	B-adj.all
bureaukratiske	ADJ	B-adj.social
regler	NOUN	B-noun.abstract
hindrer	VERB	B-verb.stative
dem	PRON	O
i	ADP	O
at	PRT	O
få	VERB	O
arbejds	NOUN	B-noun.abstract
-	.	O
og	CONJ	O
opholdstilladelse	NOUN	B-noun.abstract
i	ADP	O
Danmark	NOUN	B-noun.location
,	.	O
skriver	VERB	B-verb.communication
Berlingske	NOUN	B-noun.communication
Tidende	NOUN	I-noun.communication
.	.	O

Profession	NOUN	B-noun.act
<COLON>	.	O

Kun	ADV	O
Århus	NOUN	B-noun.institution
Universitet	NOUN	I-noun.institution
vil	VERB	O
ikke	ADV	O
udtale	VERB	B-verb.communication
sig	PRON	B-verb.REFLPRON
om	ADP	O
sagen	NOUN	B-noun.abstract
.	.	O

Klassisk	NOUN	B-adj.all

For	CONJ	O
forvirret	VERB	B-adj.mental
bliver	VERB	B-verb.change
man	PRON	O
jo	ADV	O
altid	ADV	O
,	.	O
når	CONJ	O
den	PRON	O
samme	ADJ	O
kunstner	NOUN	B-noun.person
snart	ADV	O
arbejder	VERB	B-verb.act
forestillingsløst	NOUN	O
,	.	O
snart	ADV	O
figurativt	ADJ	O
.	.	O

Ministeriel	NOUN	B-adj.all
Paaskerengøring	NOUN	B-noun.act
SAA	NOUN	O
SNART	NOUN	O
DE	NOUN	O
SIDSTE	NOUN	B-adj.time
ministerielle	VERB	B-adj.all
Embedsmænd	NOUN	B-noun.person
i	ADP	O
Onsdags	NOUN	B-noun.time
Aftes	NOUN	O
Kl	NOUN	O
.	.	O

Så	ADV	O
minder	VERB	B-verb.cognition
det	PRON	O
om	ADP	O
de	PRON	O
gode	ADJ	B-adj.all
,	.	O
gamle	ADJ	B-adj.time
dage	NOUN	B-noun.time
,	.	O
da	CONJ	O
Holbæk	NOUN	B-noun.institution
var	VERB	B-verb.stative
blandt	ADP	O
Danmarks	NOUN	B-noun.group
bedste	ADJ	B-adj.all
.	.	O

10	NUM	O
.	.	O
000	NUM	O
færre	ADJ	B-adj.all
danskere	NOUN	B-noun.person
vælger	VERB	B-verb.cognition
at	PRT	O
udleje	VERB	B-verb.possession
deres	PRON	O
feriehuse	NOUN	B-noun.building
,	.	O
derfor	ADV	O
vil	VERB	O
Venstre	NOUN	B-noun.person
nu	ADV	O
give	VERB	B-verb.possession
en	PRON	O
økonomisk	ADJ	B-adj.all
gulerod	NOUN	B-noun.motive
til	ADP	O
ejerne	NOUN	B-noun.person
,	.	O
så	CONJ	O
de	PRON	O
får	VERB	B-verb.possession
lyst	NOUN	B-noun.feeling
til	ADP	O
at	PRT	O
leje	VERB	B-verb.possession
husene	NOUN	B-noun.building
ud	ADV	O
til	ADP	O
udenlandske	ADJ	B-adj.social
turister	NOUN	B-noun.person
.	.	O

Og	CONJ	O
den	PRON	O
accept	NOUN	B-noun.communication
vil	VERB	O
Liberal	VERB	B-noun.institution
Alliance	NOUN	I-noun.institution
kun	ADV	O
give	VERB	B-verb.possession
,	.	O
hvis	CONJ	O
regeringen	NOUN	B-noun.institution
går	VERB	B-verb.cognition
med	ADV	B-verb.COLL
til	ADP	B-verb.COLL
at	PRT	O
fremrykke	VERB	B-verb.change
nogle	PRON	O
af	ADP	O
skattelettelserne	NOUN	B-noun.act
fra	ADP	O
skattepakken	NOUN	B-noun.communication
.	.	O

Netop	ADV	O
et	PRON	O
job	NOUN	B-noun.act
i	ADP	O
den	PRON	O
offentlige	ADJ	B-adj.social
sektor	NOUN	O
betyder	VERB	B-verb.stative
,	.	O
at	CONJ	O
man	PRON	O
er	VERB	B-verb.stative
særlig	ADJ	O
godt	ADJ	O
sikret	VERB	B-verb.stative
mod	ADP	O
krisen	NOUN	B-noun.process
,	.	O
vurderer	VERB	B-verb.cognition
økonomisk	ADJ	B-adj.all
vismand	NOUN	B-noun.person
Hans	NOUN	B-noun.person
Jørgen	NOUN	I-noun.person
Whitta	NOUN	I-noun.person
-	.	I-noun.person
Jacobsen	NOUN	I-noun.person
,	.	O
der	PRT	O
er	VERB	B-verb.stative
professor	NOUN	B-noun.person
ved	ADP	O
Københavns	NOUN	B-noun.institution
Universitet	NOUN	I-noun.institution
.	.	O

Faldskærmstræning	ADV	B-noun.act
Hvor	ADV	O
?	.	O

Priserne	NOUN	B-noun.quantity
kan	VERB	O
dog	ADV	O
virke	VERB	B-verb.perception
lidt	ADJ	O
skræmmende	VERB	B-adj.all
.	.	O

Dermed	ADV	O
deler	VERB	B-verb.stative
det	PRON	O
irske	ADJ	B-adj.social
rockband	NOUN	B-noun.person
tredjepladsen	NOUN	B-noun.relation
over	ADP	O
flest	ADJ	O
nummer	NOUN	B-noun.communication
1	NUM	I-noun.communication
-	.	I-noun.communication
album	NOUN	I-noun.communication
med	ADP	O
Madonna	NOUN	B-noun.person
og	CONJ	O
Rolling	NOUN	B-noun.person
Stones	NOUN	I-noun.person
.	.	O

Men	CONJ	O
da	CONJ	O
Mark	NOUN	B-noun.person
Majzner	NOUN	I-noun.person
indgik	VERB	B-verb.social
en	PRON	O
samarbejdsaftale	NOUN	B-noun.communication
med	ADP	O
KF	NOUN	B-noun.institution
,	.	O
den	PRON	O
svenske	ADJ	B-adj.social
udgave	NOUN	B-noun.abstract
af	ADP	O
Coop	NOUN	B-noun.institution
,	.	O
gik	VERB	B-verb.change
noget	PRON	O
galt	ADJ	B-verb.PARTICLE
.	.	O

Den	PRON	O
23	NUM	O
-	.	O
årige	ADJ	O
Phelps	NOUN	B-noun.person
har	VERB	B-verb.possession
også	ADV	O
planer	NOUN	B-noun.motive
om	ADP	O
at	PRT	O
stille	VERB	B-verb.competition
op	ADV	B-verb.PARTICLE
ved	ADP	O
VM	NOUN	B-noun.process
i	ADP	O
Rom	NOUN	B-noun.location
i	ADP	O
juli	NOUN	B-noun.time
.	.	O

Tempoet	NOUN	B-noun.phenomenon
er	VERB	B-verb.stative
en	PRON	O
anelse	NOUN	B-noun.quantity
langsommere	ADJ	B-adj.phys
end	CONJ	O
hos	ADP	O
The	NOUN	B-noun.person
Knife	NOUN	I-noun.person
,	.	O
men	CONJ	O
de	PRON	O
sørgmodige	ADJ	B-adj.mental
synthesizere	NOUN	B-noun.artifact
og	CONJ	O
Karin	NOUN	B-noun.person
Dreijers	NOUN	I-noun.person
vokale	NOUN	B-adj.phys
forvrængninger	NOUN	B-noun.communication
er	VERB	O
genkendelige	ADJ	B-adj.mental
mønstre	NOUN	B-noun.abstract
.	.	O

PAKKELØSNING	NOUN	B-noun.act
.	.	O

Han	PRON	O
kan	VERB	O
udforske	VERB	B-verb.cognition
musikken	NOUN	B-noun.domain
i	ADP	O
en	PRON	O
stil	NOUN	B-noun.abstract
,	.	O
der	PRT	O
skylder	VERB	B-noun.possession
John	NOUN	B-noun.person
McLaughlin	NOUN	I-noun.person
og	CONJ	O
Eric	NOUN	B-noun.person
Clapton	NOUN	I-noun.person
lige	ADV	O
meget	ADJ	O
,	.	O
men	CONJ	O
han	PRON	O
bliver	VERB	B-verb.change
aldrig	ADV	O
for	ADP	O
fin	ADJ	B-adj.all
til	ADP	O
også	ADV	O
bare	ADV	O
at	PRT	O
høvle	VERB	B-verb.act
en	PRON	O
sej	ADJ	B-adj.all
rytmeguitar	NOUN	B-noun.artifact
af	ADP	B-verb.COLL
sig	PRON	B-verb.COLL
.	.	O

Her	ADV	O
kunne	VERB	O
den	PRON	O
nødvendige	ADJ	B-adj.all
dialog	NOUN	B-noun.communication
mellem	ADP	O
USA	NOUN	B-noun.person
og	CONJ	O
Iran	NOUN	B-noun.person
passende	ADJ	O
begynde	VERB	B-verb.aspectual
Mogens	NOUN	B-noun.person
Lykketoft	NOUN	I-noun.person
,	.	O
fhv	NOUN	O
.	.	O

september	NOUN	B-noun.time
1989	NUM	B-noun.time
blev	VERB	O
bogstaverne	NOUN	B-noun.communication
skiftet	VERB	B-verb.change
ud	ADV	B-verb.PARTICLE
med	ADP	O
900	NUM	O
-	.	O
nummerering	NUM	O
,	.	O
og	CONJ	O
1	NUM	O
.	.	O

Den	PRON	B-noun.institution
Røde	ADJ	I-noun.institution
Hund	NOUN	I-noun.institution
serverer	VERB	B-verb.act
en	PRON	O
veltillavet	ADJ	B-adj.all
og	CONJ	O
mættende	ADJ	B-adj.all
brunch	NOUN	B-noun.food
til	ADP	O
en	PRON	O
fornuftig	ADJ	B-adj.mental
pris	NOUN	B-noun.quantity
,	.	O
med	ADP	O
behagelig	ADJ	B-adj.mental
stemning	NOUN	B-noun.attribute
og	CONJ	O
ild	NOUN	B-noun.phenomenon
i	ADP	O
pejsen	NOUN	B-noun.artifact
.	.	O

regn	NOUN	B-verb.cognition
ikke	ADV	O
med	ADP	O
mere	ADJ	O
end	CONJ	O
10	NUM	O
-	.	O
11	NUM	O
km	NOUN	O
per	NUM	O
liter	NOUN	B-noun.quantity
.	.	O

Den	PRON	O
nyuddannede	ADJ	B-adj.all
designer	NOUN	B-noun.person
var	VERB	O
ikke	ADV	O
blevet	VERB	O
meldt	VERB	B-verb.social
i	ADP	O
en	PRON	O
a	X	B-noun.institution
-	.	I-noun.institution
kasse	NOUN	I-noun.institution
,	.	O
da	CONJ	O
hun	PRON	O
var	VERB	B-verb.stative
færdig	ADJ	B-adj.all
på	ADP	O
skolen	NOUN	B-noun.institution
,	.	O
så	CONJ	O
der	PRT	O
var	VERB	B-verb.stative
ikke	ADV	O
mulighed	NOUN	B-noun.abstract
for	ADP	O
at	PRT	O
få	VERB	B-verb.possession
dagpenge	NOUN	B-noun.possession
.	.	O

en	PRON	O
uge	NOUN	B-noun.time
fyldt	VERB	B-adj.all
med	ADP	O
fest	NOUN	B-noun.process
,	.	O
dans	NOUN	B-noun.process
,	.	O
sjove	ADJ	B-adj.mental
episoder	NOUN	B-noun.process
og	CONJ	O
kortvarigt	ADJ	B-adj.time
tab	NOUN	B-noun.possession
af	ADP	O
kontrol	NOUN	B-noun.cognition
.	.	O

Skizofreni	NOUN	B-noun.disease
er	VERB	B-verb.stative
en	PRON	O
alvorlig	ADJ	B-adj.all
og	CONJ	O
genetisk	ADJ	O
betinget	ADJ	B-adj.all
psykiatrisk	ADJ	B-adj.all
lidelse	NOUN	B-noun.disease
,	.	O
der	PRT	O
rammer	VERB	B-verb.phenomenon
ca	ADV	O
.	.	O
1	NUM	O
pct	NOUN	B-noun.quantity
.	.	O
af	ADP	O
befolkningen	NOUN	B-noun.person
.	.	O

Alle	ADJ	O
skærer	VERB	B-verb.contact
fine	ADJ	B-adj.phys
skiver	NOUN	B-noun.food
af	ADP	O
såvel	ADV	O
rugbrød	NOUN	B-noun.food
som	PRT	O
franskbrød	NOUN	B-noun.food
og	CONJ	O
kan	VERB	O
flække	NOUN	B-verb.contact
morgenbollen	NOUN	B-noun.food
uden	ADP	O
problemer	NOUN	B-noun.cognition
.	.	O

Det	PRON	O
har	VERB	O
ikke	ADV	O
været	VERB	B-verb.stative
helt	ADJ	O
nemt	ADJ	B-adj.all
for	ADP	O
ham	PRON	O
at	PRT	O
finde	VERB	B-verb.cognition
en	PRON	O
grimasse	NOUN	B-noun.communication
,	.	O
der	PRT	O
kunne	VERB	O
passe	VERB	B-verb.stative
.	.	O

ritzau	NOUN	B-noun.institution
.	.	O

Han	PRON	O
er	VERB	B-verb.stative
nummer	NOUN	B-noun.quantity
63	NUM	O
med	ADP	O
2	NUM	O
.	.	O
660	NUM	O
.	.	O

I	ADP	O
sin	PRON	O
lægepraksis	NOUN	B-noun.institution
insisterede	VERB	B-verb.cognition
hun	PRON	O
på	ADP	O
,	.	O
at	CONJ	O
alle	ADJ	O
patienter	NOUN	B-noun.person
bør	VERB	O
have	VERB	B-verb.possession
samme	ADJ	O
behandling	NOUN	B-noun.act
,	.	O
sorte	ADJ	B-adj.phys
som	PRT	O
hvide	ADJ	B-adj.phys
,	.	O
rige	ADJ	B-adj.all
som	PRT	O
fattige	ADJ	B-adj.all
,	.	O
en	PRON	O
indstilling	NOUN	B-noun.cognition
,	.	O
som	PRT	O
var	VERB	B-verb.stative
svær	ADJ	B-adj.all
at	PRT	O
acceptere	VERB	B-verb.cognition
i	ADP	O
1940	NUM	B-noun.time
i	ADP	O
USA	NOUN	B-noun.location
.	.	O

Et	PRON	O
af	ADP	O
de	PRON	O
store	ADJ	B-adj.phys
comebacks	NOUN	B-noun.act
i	ADP	O
2008	NOUN	B-noun.time
stod	VERB	B-verb.stative
Jørgen	NOUN	B-noun.person
Leth	NOUN	I-noun.person
for	ADP	B-verb.COLL
.	.	O

tirsdagsleder	NOUN	B-noun.communication
var	VERB	B-verb.stative
man	PRON	O
mere	ADJ	O
moderat	ADJ	B-adj.all
i	ADP	O
sprogbrugen	NOUN	B-noun.act
,	.	O
men	CONJ	O
dog	ADV	O
lige	ADV	O
så	ADV	O
indigneret	ADJ	B-adj.mental
på	ADP	O
børnefamiliernes	NOUN	B-noun.person
vegne	NOUN	B-noun.abstract
,	.	O
som	PRT	O
Leth	NOUN	B-noun.person
var	VERB	B-verb.stative
på	ADP	O
cykelsportens	NOUN	B-noun.domain
.	.	O

Storbritannien	NOUN	B-noun.location
og	CONJ	O
Frankrig	NOUN	B-noun.location

Hip	NOUN	O
hip	X	O
til	ADP	O
den	PRON	O
dominerende	VERB	B-adj.all
mor	NOUN	B-noun.person
.	.	O

Nogle	PRON	O
kommuner	NOUN	B-noun.institution
risikerer	VERB	B-verb.act
altså	ADV	O
at	PRT	O
skulle	VERB	O
spare	VERB	B-verb.possession
på	ADP	O
folkeskolen	NOUN	B-noun.institution
eller	CONJ	O
anden	PRON	O
kommunal	ADJ	B-adj.social
service	NOUN	B-noun.act
,	.	O
mens	CONJ	O
andre	PRON	O
kommuner	NOUN	B-noun.institution
,	.	O
der	PRT	O
bliver	VERB	O
ramt	VERB	B-verb.phenomenon
mindre	ADJ	O
hårdt	ADJ	O
af	ADP	O
arbejdsløshed	NOUN	B-noun.phenomenon
,	.	O
vinder	NOUN	B-verb.competition
.	.	O

Ole	NOUN	B-noun.person
Thage	NOUN	I-noun.person
,	.	O
Hellerup	NOUN	B-noun.location
,	.	O
81	NUM	O
,	.	O
fhv	NOUN	O
.	.	O
chefredaktør	NOUN	B-noun.person
Karl	NOUN	B-noun.person
Otto	NOUN	I-noun.person
Meyer	NOUN	I-noun.person
,	.	O
Schafflund	NOUN	B-noun.location
,	.	O
Tyskland	NOUN	B-noun.location
,	.	O
81	NUM	O
,	.	O
fhv	NOUN	O
.	.	O
rektor	NOUN	B-noun.person
,	.	O
cand	NOUN	O
.	.	O
mag	NOUN	O
.	.	O

"	.	O
En	PRON	O
virkelig	ADJ	B-adj.all
kulturpolitik	NOUN	B-noun.abstract
må	VERB	O
til	ADP	O
det	PRON	O
yderste	ADJ	O
være	VERB	B-verb.stative
frisindet	NOUN	B-adj.mental
-	.	O
nok	ADV	O
støtte	NOUN	B-verb.act
,	.	O
men	CONJ	O
ikke	ADV	O
dirigere	VERB	B-verb.communication
"	.	O
.	.	O

Rogosin	NOUN	B-noun.person
mener	VERB	B-verb.cognition
,	.	O
at	CONJ	O
Georgiens	NOUN	B-noun.institution
præsident	NOUN	B-noun.person
,	.	O
Mikhail	NOUN	B-noun.person
Saakasjvili	NOUN	I-noun.person
,	.	O
vil	VERB	O
bruge	VERB	B-verb.act
øvelsen	NOUN	B-noun.act
imod	ADP	O
oppositionen	NOUN	B-noun.person
,	.	O
der	PRT	O
har	VERB	O
demonstreret	VERB	B-verb.social
dagligt	ADJ	O
i	ADP	O
over	ADP	O
en	PRON	O
uge	NOUN	B-noun.time
for	ADP	O
at	PRT	O
tvinge	VERB	B-verb.act
ham	PRON	O
fra	ADP	O
magten	NOUN	B-noun.attribute
.	.	O

Dg5	NOUN	O
De7	NOUN	O
23	NUM	O
.	.	O

Og	CONJ	O
vi	PRON	O
kan	VERB	O
ikke	ADV	O
lukke	VERB	B-verb.change
hullet	NOUN	B-noun.relation
mellem	ADP	O
vores	PRON	O
ambitioner	NOUN	B-noun.cognition
og	CONJ	O
de	PRON	O
penge	NOUN	B-noun.artifact
,	.	O
vi	PRON	O
har	VERB	B-verb.possession
Jørgen	NOUN	B-noun.person
Ramskov	NOUN	I-noun.person
,	.	O
direktør	NOUN	B-noun.person
,	.	O
Nimbus	NOUN	B-noun.institution
.	.	O

P1	NUM	B-noun.communication
kl	X	B-noun.time
.	.	O
13	NUM	O
.	.	O
03	NUM	O
.	.	O

Deres	PRON	O
jolle	ADJ	B-noun.vehicle
kæntrede	NOUN	B-verb.phenomenon
under	ADP	O
arbejdet	NOUN	B-noun.act
med	ADP	O
at	PRT	O
få	VERB	B-verb.phenomenon
en	PRON	O
flydeslange	NOUN	B-noun.artifact
i	ADP	B-verb.COLL
land	NOUN	B-verb.COLL
.	.	O

25	NUM	O

Og	CONJ	O
understreger	VERB	B-verb.communication
den	PRON	O
kemi	NOUN	B-noun.feeling
og	CONJ	O
klasse	NOUN	B-noun.attribute
,	.	O
der	PRT	O
gør	VERB	B-verb.act
enkelte	ADJ	O
bands	NOUN	B-noun.communication
til	ADP	O
en	PRON	O
stor	ADJ	B-adj.phys
oplevelse	NOUN	B-noun.process
længe	ADV	O
efter	ADV	O
,	.	O
at	CONJ	O
engang	ADV	O
så	ADV	O
vitale	ADJ	B-adj.all
medlemmer	NOUN	B-noun.person
som	PRT	O
Joe	NOUN	B-noun.person
Strummer	NOUN	I-noun.person
fra	ADP	O
The	NOUN	B-noun.institution
Clash	NOUN	I-noun.institution
og	CONJ	O
Keith	NOUN	B-noun.person
Moon	NOUN	I-noun.person
samt	CONJ	O
John	NOUN	B-noun.person
Entwhistle	NOUN	I-noun.person
fra	ADP	O
The	NOUN	B-noun.institution
Who	NOUN	I-noun.institution
er	VERB	B-verb.stative
døde	ADJ	B-adj.phys
.	.	O

Tænk	VERB	B-verb.cognition
kreativt	ADJ	O
,	.	O
og	CONJ	O
luk	VERB	B-verb.act
arkitekturen	NOUN	B-noun.domain
ind	ADV	B-verb.PARTICLE
i	ADP	O
klasseværelserne	NOUN	B-noun.building
-	.	O
til	ADP	O
gavn	NOUN	B-noun.abstract
og	CONJ	O
glæde	NOUN	B-noun.feeling
for	ADP	O
skoleeleverne	NOUN	B-noun.person
og	CONJ	O
på	ADP	O
længere	ADJ	O
sigt	NOUN	B-noun.time
hele	ADJ	O
samfundet	NOUN	B-noun.institution
.	.	O

ritzau	NOUN	B-noun.institution
/	NOUN	O
AFP	NOUN	B-noun.institution

-	.	O
endnu	ADV	O
en	PRON	O
indisk	ADJ	B-adj.social
snack	NOUN	B-noun.food
-	.	I-noun.food
klassiker	NOUN	I-noun.food
.	.	O

Dynamisk	ADJ	O
opbygget	VERB	B-adj.all
og	CONJ	O
afvekslende	ADJ	B-adj.all
i	ADP	O
kraft	NOUN	O
af	ADP	O
duetter	NOUN	B-noun.communication
og	CONJ	O
et	PRON	O
afsluttende	VERB	B-adj.all
jubelkor	NOUN	B-noun.communication
.	.	O

Vildt	ADJ	B-adj.phys
og	CONJ	O
blodigt	ADJ	B-adj.phys
.	.	O

Han	PRON	O
råbte	VERB	B-verb.communication
i	ADP	O
en	PRON	O
time	NOUN	B-noun.time
.	.	O

Claus	NOUN	B-noun.person
Jørgensen	NOUN	I-noun.person
mener	VERB	B-verb.cognition
ikke	ADV	O
,	.	O
at	CONJ	O
der	PRT	O
er	VERB	O
tale	NOUN	B-noun.communication
om	ADP	O
'	NOUN	O
per	NOUN	O
kulance	NOUN	O
'	NOUN	O
,	.	O
men	CONJ	O
at	CONJ	O
folk	NOUN	B-noun.person
har	VERB	B-verb.cognition
ret	NOUN	B-verb.COLL
til	ADP	B-verb.COLL
at	PRT	O
få	VERB	B-verb.possession
pengene	NOUN	B-noun.artifact
retur	ADV	O
.	.	O

I	ADP	O
denne	PRON	O
uges	NOUN	B-noun.time
testkørsler	NOUN	B-noun.act
har	VERB	O
holdet	NOUN	B-noun.person
med	ADP	O
den	PRON	O
tidligere	ADJ	B-adj.time
Ferrari	NOUN	B-noun.person
-	.	I-noun.person
strateg	NOUN	I-noun.person
Ross	NOUN	B-noun.person
Brawn	NOUN	I-noun.person
som	PRT	O
hovedmand	NOUN	B-noun.person
været	VERB	B-verb.stative
hurtigst	ADJ	B-adj.all
på	ADP	O
grandprixbanen	NOUN	B-noun.building
i	ADP	O
Barcelona	NOUN	B-noun.location
,	.	O
og	CONJ	O
det	PRON	O
har	VERB	O
fået	VERB	B-verb.change
tidligere	ADJ	B-adj.time
verdensmester	NOUN	B-noun.person
Fernando	NOUN	B-noun.person
Alonso	NOUN	I-noun.person
og	CONJ	O
Ferraris	NOUN	B-noun.institution
Felipe	NOUN	B-noun.person
Massa	NOUN	I-noun.person
til	ADP	O
at	PRT	O
udråbe	VERB	B-verb.communication
det	PRON	O
nystartede	ADJ	B-adj.all
hold	NOUN	B-noun.person
til	ADP	O
VM	NOUN	B-noun.person
-	.	I-noun.person
bejlere	NOUN	I-noun.person
.	.	O

"	.	O
Det	PRON	O
er	VERB	B-verb.stative
,	.	O
fordi	CONJ	O
det	PRON	O
er	VERB	B-verb.stative
en	PRON	O
realitet	NOUN	B-noun.abstract
!	.	O

Et	PRON	O
par	NOUN	B-noun.quantity
millioner	NOUN	B-noun.quantity
mennesker	NOUN	B-noun.person
har	VERB	O
på	ADP	O
forhånd	NOUN	O
udpeget	VERB	B-verb.communication
Chevrolet	NOUN	B-noun.vehicle
Spark	NOUN	I-noun.vehicle
som	PRT	O
deres	PRON	O
favorit	NOUN	B-noun.cognition
,	.	O
så	ADV	O
derfor	ADV	O
ligner	VERB	B-verb.phenomenon
den	PRON	O
en	PRON	O
succes	NOUN	B-noun.phenomenon
fra	ADP	O
begyndelsen	NOUN	B-noun.time
.	.	O

"	.	O
Jeg	PRON	O
ved	VERB	B-verb.cognition
ikke	ADV	O
,	.	O
om	CONJ	O
det	PRON	O
er	VERB	B-verb.stative
nye	ADJ	B-adj.time
signaler	NOUN	B-noun.communication
,	.	O
da	CONJ	O
Sinn	NOUN	B-noun.person
Fein	NOUN	I-noun.person
allerede	ADV	O
i	ADP	O
et	PRON	O
stykke	NOUN	B-noun.quantity
tid	NOUN	B-noun.time
har	VERB	O
bakket	VERB	B-verb.act
op	ADV	B-verb.PARTICLE
om	ADP	O
det	PRON	O
britiske	ADJ	B-adj.social
politi	NOUN	B-noun.institution
.	.	O

ritzau	NOUN	B-noun.institution
.	.	O

Men	CONJ	O
hun	PRON	O
fik	VERB	B-verb.possession
overskud	NOUN	B-noun.feeling
og	CONJ	O
selvtillid	NOUN	B-noun.feeling
,	.	O
så	CONJ	O
det	PRON	O
var	VERB	B-verb.stative
måske	ADV	O
det	PRON	O
,	.	O
Mette	NOUN	B-noun.person
-	.	O
og	CONJ	O
især	ADV	O
hendes	PRON	O
mand	NOUN	B-noun.person
-	.	O
skulle	VERB	O
gøre	VERB	B-verb.act
næste	ADJ	B-adj.time
gang	NOUN	B-noun.quantity
.	.	O

Men	CONJ	O
de	PRON	O
mange	ADJ	O
Nordvest	NOUN	B-noun.person
-	.	I-noun.person
fans	NOUN	I-noun.person
på	ADP	O
det	PRON	O
gamle	ADJ	B-adj.time
stadion	NOUN	B-noun.building
-	.	O
heriblandt	ADV	O
Michael	NOUN	B-noun.person
Frederiksen	NOUN	I-noun.person
,	.	O
der	PRT	O
nu	ADV	O
bor	VERB	B-verb.stative
i	ADP	O
Frederikshavn	NOUN	B-noun.location
,	.	O
men	CONJ	O
ikke	ADV	O
ville	VERB	O
undvære	VERB	B-verb.act
at	PRT	O
være	VERB	B-verb.stative
til	ADP	O
stede	NOUN	O
til	ADP	O
en	PRON	O
så	ADV	O
stor	ADJ	B-adj.phys
begivenhed	NOUN	B-noun.process
-	.	O
var	VERB	B-verb.stative
længe	ADV	O
stolte	ADJ	B-adj.mental
over	ADP	O
og	CONJ	O
tilfredse	ADJ	B-adj.mental
med	ADP	O
hjemmeholdets	NOUN	B-noun.person
energiske	ADJ	B-adj.phys
,	.	O
disciplinerede	ADJ	B-adj.mental
indsats	NOUN	B-noun.act
mod	ADP	O
overmagten	NOUN	B-noun.institution
.	.	O

kommunerne	NOUN	B-noun.institution
ikke	ADV	O
længere	ADV	O
overføre	VERB	B-verb.possession
anlægsudgifter	NOUN	B-noun.possession
fra	ADP	O
et	PRON	O
år	NOUN	B-noun.time
til	ADP	O
et	PRON	O
andet	PRON	O
-	.	O
sådan	ADV	O
at	CONJ	O
en	PRON	O
børnehave	NOUN	B-noun.institution
eksempelvis	ADV	O
kunne	VERB	O
være	VERB	O
bogført	VERB	B-verb.act
i	ADP	O
2008	NOUN	B-noun.time
,	.	O
selv	PRON	O
om	ADP	O
den	PRON	O
først	ADV	O
står	VERB	B-verb.stative
færdig	ADJ	B-adj.all
i	ADP	O
2009	NOUN	B-noun.time
.	.	O

sektion	NOUN	B-noun.communication
4	NUM	O
.	.	O

Den	PRON	O
findes	VERB	B-verb.stative
i	ADP	O
mange	ADJ	O
sorter	NOUN	B-noun.abstract
med	ADP	O
hver	PRON	O
sin	PRON	O
farve	NOUN	B-noun.attribute
.	.	O

thomas	NOUN	O
.	.	O
bredsdorff@pol	NOUN	O
.	.	O
dk	NOUN	O

Men	CONJ	O
han	PRON	O
er	VERB	B-verb.stative
desværre	ADV	O
ikke	ADV	O
alene	ADV	B-adj.all
"	.	O
,	.	O
sukker	VERB	B-verb.communication
Amit	NOUN	B-noun.person
.	.	O

De	PRON	O
næste	ADJ	B-adj.time
par	NOUN	B-noun.quantity
dage	NOUN	B-noun.time
står	VERB	B-verb.stative
på	ADP	O
afslapning	NOUN	B-noun.act
ved	ADP	O
VM	NOUN	B-noun.process
,	.	O
der	PRT	O
fortsætter	VERB	B-verb.aspectual
med	ADP	O
parallel	NOUN	B-adj.phys
slalom	NOUN	B-noun.domain
og	CONJ	O
storslalom	NOUN	B-noun.domain
,	.	O
halfpipe	NOUN	B-noun.domain
og	CONJ	O
big	X	B-noun.domain
air	X	I-noun.domain
(	.	O
hop	X	B-noun.act
)	.	O
,	.	O
og	CONJ	O
derefter	ADV	O
følger	VERB	B-verb.cognition
hun	PRON	O
World	NOUN	B-noun.communication
Cup	NOUN	I-noun.communication
-	.	I-noun.communication
kalenderen	NOUN	I-noun.communication
,	.	O
der	PRT	O
i	ADP	O
februar	NOUN	B-noun.time
bringer	VERB	B-verb.motion
hende	PRON	O
til	ADP	O
Canada	NOUN	B-noun.location
og	CONJ	O
